product_category_name,order_item_id,price,freight_value,review_score,review_comment_title,review_comment_message
perfumaria,1,186.6,17.5,4,Recomendo,Chegou bem antes do prazo. 
beleza_saude,1,59.5,22.35,4,Sastifeito,Produto chegou antes do prazo final é a qualidade conforme esperada..
esporte_lazer,1,290.0,38.94,5,Excelente ,"Bom, estou satisfeito! "
musica,1,50.35,15.48,4,Responsabilidade,Entrega no prazo e qualidade do produto ofertado.
utilidades_domesticas,1,17.9,15.23,5,Ótimo Produto,Gostei muito. Muito útil na cozinha!
utilidades_domesticas,2,15.9,12.79,2,Falta de um produto,"Boa noite, conforme informei anteriormente, a espátula inox nao foi entregue, gostaria de saber sobre.? Grato Jean "
papelaria,1,9.9,12.79,2,Falta de um produto,"Boa noite, conforme informei anteriormente, a espátula inox nao foi entregue, gostaria de saber sobre.? Grato Jean "
cama_mesa_banho,1,169.9,12.21,5,Superou as expectativas,Muito bom!!!
malas_acessorios,1,139.0,41.02,5,Ótimo,-
malas_acessorios,2,139.0,41.02,5,Ótimo,-
malas_acessorios,3,139.0,41.02,5,Ótimo,-
cama_mesa_banho,1,219.99,19.42,5,Nota 10,"Tudo otimo,produto,entrega e suprte maravilhoso da lannister.Com"
beleza_saude,1,527.9,21.8,5,Incrível,Super recomendo
beleza_saude,1,529.9,25.42,5,recomendo,produto entregue antes do prazo previsto
beleza_saude,1,527.9,21.8,4,Muito bom,A entrega até foi antes do previsto..gostei muito
beleza_saude,1,519.9,25.57,1,Só recebi a nota fiscal ,O produto não veio
beleza_saude,1,527.9,63.98,3,recomendo,"Foi entregue dentro do prazo estabelecido , mas, este prazo é muito longo."
alimentos_bebidas,1,17.49,11.86,5,Excelente ,"Além de receber dentro do prazo estipulado, adorei a qualidade da embalagem do produto. Super segura! 
Parabéns! "
cama_mesa_banho,1,89.0,14.93,5,10,adoro vocês compro sempre.
eletronicos,1,356.0,21.46,5,Excelente ,Excelente 
consoles_games,1,259.91,8.68,1,Insatisfação ,Fiz uma compra q foi cancelada por vcs. Tentei por diversas vezes falar com vcs contudo não fui atendido. Não sei pq minha compra foi cancelada? Ninguém entrou em contato e não consigo ser atendido
consoles_games,2,259.91,8.68,1,Insatisfação ,Fiz uma compra q foi cancelada por vcs. Tentei por diversas vezes falar com vcs contudo não fui atendido. Não sei pq minha compra foi cancelada? Ninguém entrou em contato e não consigo ser atendido
consoles_games,1,259.91,8.68,1,Cuidado! Propag enganosa!,"Essa empresa fez uma promoção, descontou do meu cartao e depois não tinha o produto para enviar! Seu não fosse atras não saberia de nada...
Sai muito prejudicado nessa história!
Tenham cuidado!!!!"
consoles_games,2,259.91,8.68,1,Cuidado! Propag enganosa!,"Essa empresa fez uma promoção, descontou do meu cartao e depois não tinha o produto para enviar! Seu não fosse atras não saberia de nada...
Sai muito prejudicado nessa história!
Tenham cuidado!!!!"
livros_tecnicos,1,39.9,12.79,5,entrega rápida,produto chegou rapidinho e em perfeitas condições
esporte_lazer,1,199.99,19.28,5,recomendo,Luva entregue de acordo com o pedido e entregue no prazo....
beleza_saude,1,47.49,7.59,1,nao entregou ,nao entregou o pedido dentro do prazo ja solicitei cancelamento 
relogios_presentes,1,99.9,0.0,2,Achei estranha a embalage,"Recebi o produto numa embalagem de papel, geralmente esses relógios vem numa embalagem de materiais duro etc, fiquei com medo de ser falsificado. "
relogios_presentes,1,119.0,18.93,5,Avaliação positiva.,"O produto estava previsto para chegar em de de agosto e o recebi bem antes do prazo, na sexta feira dia 13."
relogios_presentes,1,99.9,0.0,5,Comportamento correto,Entregou a mercadoria antes do prazo e em perfeitas condições.
relogios_presentes,1,117.9,0.0,5,Nota 1000,"No prazo, como sempre!!!!!!!"
relogios_presentes,1,99.9,0.0,5,Boa compra! ,Adorei o produto! Veio bem embalado! Recomendo a vendedor! Obrigada!
relogios_presentes,2,119.0,2.11,3,Atraso de um dos produtis,"Recebi no dia 09/07/2018 apenas o relógio, a luminária não "
moveis_decoracao,1,17.75,35.09,3,Atraso de um dos produtis,"Recebi no dia 09/07/2018 apenas o relógio, a luminária não "
relogios_presentes,1,99.9,0.0,1,Demora dms,Ainda espero o produto...
relogios_presentes,1,99.9,0.0,5,super recomendo,"exelente, produto ótimo e entregue bem antes do prazo, dando total segurança para outras compras."
relogios_presentes,1,99.9,0.0,1,Devolução ,"Solicitei a devolução e recebi um prazo para obter a reposta do cliente. 
O cliente simplesmente não respondeu. Fiz o pedido de devolução dentro do prazo de 7 dias conforme o codigo do consumidor."
relogios_presentes,1,112.9,0.0,4,Eu recomendo a loja ,Chegou minha encomenda como pedi no prazo certo obrigada! 
relogios_presentes,1,99.9,0.0,5,Muito bom,Perfeito
relogios_presentes,1,99.9,0.0,5,Relógio vintage,"Foi um presente para minha filha ela amou Lindooo!!!
Entrega antes do prazo! 
Super recomendo!"
relogios_presentes,1,110.0,0.0,2,ATRASO NA ENTREGA,ATRASO NA ENTREGA
relogios_presentes,2,110.0,0.0,2,ATRASO NA ENTREGA,ATRASO NA ENTREGA
relogios_presentes,1,99.9,0.0,5,Boa Loja,Excelente loja
relogios_presentes,1,119.0,18.93,4,Recomendo,Dentro do anunciado. Recomendo
relogios_presentes,1,99.9,0.0,3,okok,okok
relogios_presentes,1,99.9,0.0,5,Recomendoo,"Muito boa a loja, entrega antes do prazo."
relogios_presentes,1,99.9,0.0,1,Entrega incompleta,"Fui buscar o pedido nos correios mas só constavam 2 itens , faltou um a ser entregue"
relogios_presentes,2,99.9,0.0,1,Entrega incompleta,"Fui buscar o pedido nos correios mas só constavam 2 itens , faltou um a ser entregue"
relogios_presentes,3,99.9,0.0,1,Entrega incompleta,"Fui buscar o pedido nos correios mas só constavam 2 itens , faltou um a ser entregue"
relogios_presentes,1,115.0,0.0,5,recomendo,produto entregue antes do prazo
relogios_presentes,2,115.0,0.0,5,recomendo,produto entregue antes do prazo
relogios_presentes,1,99.9,0.0,5,Ótimo!,"Adorei o produto, tempo de entrega rápido."
relogios_presentes,1,99.9,0.0,5,Super recomendo.,Excelente atendimento.
relogios_presentes,1,99.9,0.0,1,Por enquanto está péssimo,"Não recebi o produto, vcs dizem que foi entregue dia 21 mas até agora nada, e não consigo contato com ninguém."
relogios_presentes,2,99.9,0.0,1,Por enquanto está péssimo,"Não recebi o produto, vcs dizem que foi entregue dia 21 mas até agora nada, e não consigo contato com ninguém."
relogios_presentes,1,99.9,0.0,4,Produto original ,"Produto entregue antes do prazo, o relógio é original e de ótima qualidade. Não veio na embalagem original da Casio, veio em uma caixinha de papelão escrito Casio e não veio com a garantia. Loja targaryen"
relogios_presentes,1,116.9,0.0,5,Mais do que o esperado!,"Produto absolutamente bem embalado e na caixa. Pelo preço achei q seria uma réplica, mas não é. Levei em uma relojoaria e o profissional me assegurou ser uma peça original como as q ele msm fornece."
relogios_presentes,1,110.0,0.0,5,Ótimo produto ,Excelente relógio perfeito 
relogios_presentes,1,99.9,0.0,5,Safisfeita ,Estou muito satisfeita com a rapidez na entrega e pelo preço do produto 
relogios_presentes,1,99.9,0.0,2,Não veio a garantia ,"Sem garantia, vou levar numa loja pra saber se é original "
relogios_presentes,1,119.0,18.93,5,Recomento,"Minha namorado gostou demais, leve e bonito e fácil de ajustar."
relogios_presentes,1,119.0,18.93,1,Produto falso,Me arrependi amargamente . Uma bosta
relogios_presentes,1,99.9,0.0,5,Nota 10,"Entregaram bem antes do prazo 
Super recomendo "
relogios_presentes,1,115.0,0.0,4,",","O produto chegou antes da data prevista. Estou feliz, com minha compra. É lindo! "
relogios_presentes,1,99.9,0.0,5,super recomendado,Recebi no antes do prazo combinado. 
relogios_presentes,1,110.0,0.0,2,Recomendo.,Apesar da demora na entrega. No mais foi tudo bem.
relogios_presentes,1,99.9,0.0,5,Ótimo,Chegou no prazo e é bem bonito!
relogios_presentes,1,99.9,0.0,5,Ótimo ,Gosto muito de comprar com o baratheon 
relogios_presentes,1,99.9,0.0,5,Excelente ,"Fiquei com dúvidas por causa dos comentários, mas o produto chegou em ótimo estado na caixa"
relogios_presentes,1,99.9,0.0,4,boa,Material chegou antes do dia marcado
relogios_presentes,1,99.9,0.0,4,Muito bom,Produto entregue certo é na data prevista
relogios_presentes,1,106.9,0.0,5,Excelente produto,"ótimo produto, combina com tudo! E chegou tudo certinho dentro do prazo."
relogios_presentes,1,99.9,0.0,5,Ótimo produto,Excelente qualidade bonito e barato e entrega antes do prazo pode comprar sem medo 
relogios_presentes,1,110.0,0.0,4,Gostei.,"O produto veio correto, perfeito e dentro do prazo."
relogios_presentes,1,99.9,0.0,5,Excelenet,Produto bonito e o fornecedor entregou na data estabelecida. 
relogios_presentes,1,99.9,0.0,5,Ótimo produto ,Rápido na entrega. Produto de boa qualidade
relogios_presentes,3,110.0,1.97,1,PEDIDO NÃO ENTREGUE,"Mercadoria não foi entregue, quero que reveja com a targaryen"
relogios_presentes,2,39.0,3.28,1,PEDIDO NÃO ENTREGUE,"Mercadoria não foi entregue, quero que reveja com a targaryen"
relogios_presentes,1,39.0,32.82,1,PEDIDO NÃO ENTREGUE,"Mercadoria não foi entregue, quero que reveja com a targaryen"
relogios_presentes,1,99.9,0.0,5,Ótimo,O produto atendeu as expectativas.
relogios_presentes,1,116.9,2.77,1,Não entregou produto,"Sem comentário , não recebi o relógio Cassio ."
relogios_presentes,2,49.0,4.62,1,Não entregou produto,"Sem comentário , não recebi o relógio Cassio ."
relogios_presentes,1,110.0,0.0,4,Lindo relógio,Ótima lindo..
relogios_presentes,1,119.0,14.17,5,Super recomendado,Excelente prestação de serviço.
relogios_presentes,1,116.9,0.0,5,Recomendo ! ,"Produto venho em ótimo estado 
Perfeitamente lacrado 
Chegou bem antes do prazo ! Recomendo ! "
relogios_presentes,1,99.9,0.0,5,Entrega antes do prazo ,Adorei meu relógio chegou antes do prazo e tudo certinho ..😍
relogios_presentes,1,99.9,0.0,4,Entrega demorada,A encomenda demorou muito a chegar mas chegou em perfeito estado.
relogios_presentes,1,110.0,0.0,5,Ótimo! ,Produto ótimo e entrega muito rápida! Vale a pena! 
relogios_presentes,1,99.9,0.0,5,Amei!!!,"Amei meu relógio cassio, bem leve e nem precisa levar ele para diminuir a pulseira, ele tem uma trava que vc mesmo pode fazer issso."
relogios_presentes,1,99.9,0.0,5,Perfeito ,"Amei!! Recomendaria, veio perfeito "
relogios_presentes,1,110.0,0.0,5,Ótimo ,"O produto é muito bom, e a entrega foi muito antes do prazo.... "
relogios_presentes,1,119.0,13.49,5,super recomendo,chegou no prazo e era oque eu realmente esperava
relogios_presentes,1,99.9,0.0,4,Ótimo !!!!,ameiii dms... chegou muito antes da data prevista. 
relogios_presentes,1,110.0,0.0,1,Não chegou,Nunca chegou o produto 
relogios_presentes,1,99.9,0.0,5,Boa loja,"Boa loja, produto entregue no prazo."
relogios_presentes,1,99.9,0.0,5,super recomendo,"entrega super rápida, loja muito confiável."
relogios_presentes,1,99.9,0.0,5,Dez,Ótima entrega. E o relógio minha filha amouuu.
relogios_presentes,1,99.9,0.0,5,Perfeito.,"Produto chegou antes do prazo estipulado. Ótima qualidade, excelente."
relogios_presentes,1,99.9,0.0,5,Relógio Casio feminino,"Entrega dentro do prazo, tudo certinho!!"
relogios_presentes,1,110.0,0.0,5,Relogio casio,Site seguro para compras..
relogios_presentes,1,110.0,18.65,4,muito bom,"MUITO BOM, CHEGOU BEM RÁPIDO. RELÓGIO ORIGINAL DA CASSIO"
brinquedos,1,36.9,18.23,5,Recomendo ,Excelente produto. Só houve muito atraso na entrega.
cama_mesa_banho,1,84.99,18.17,1,não recebi o produto cert,não veio o produto que eu comprei.
telefonia,1,649.0,11.41,3,Atraso na entrega,Não há como avaliar o produto pois o mesmo ainda não foi entregue em minha residência.gostaria de saber o porquê do atraso é onde está meu produto agora.
telefonia,1,715.0,19.09,1,Produto pirata,Comprei esse celular na targaryen.mas não é produto nacional e sim da china.quero o cancelamento aguardo o número de postagem é o estorno no cartão.targaryen nunca mais compro nada.
telefonia,1,649.0,11.41,1,NÃO RECOMENDO,"A EMPRESA RECEBEU O DINHEIRO, NÃO CUMPRIU O PRAZO, E ALEGOU QUE TEVE QUE CANCELAR A VENDA PORQUE NÃO TINHA O PRODUTO EM ESTOQUE. AGORA, VAMOS VER SER VAI DEVOLVER O DINHEIRO RECEBIDO."
automotivo,1,19.0,15.23,5,10,Entregou antes do prazo previsto
consoles_games,1,55.0,7.65,5,Chegou antes ,"O produto chegou bem antes da data estimada ,,super amei ...."
telefonia,1,37.99,18.37,5,Muito boa compra,"Boa qualidade, chegou mais de uma semana antes do prazo, até agora não deu qualquer problema."
telefonia,1,44.99,50.85,4,Boa!,"Capinha e muito boa, mas a película e horrível. "
telefonia,1,37.99,15.23,5,Excelente compra,Recomendo .. entrega rápida
moveis_decoracao,1,45.9,12.42,5,entrega ,muito rapido
artes,2,99.99,18.63,5,entrega ,muito rapido
brinquedos,1,199.99,15.49,5,super recomendo,Muito satisfeito
esporte_lazer,1,90.0,32.93,5,Recomendo a todos!,Ótimo produto!
automotivo,1,59.9,14.51,5,super recomendo,"ótimo atendimento, o prazo da entrega superou minhas expectativas, o produto chegou muito bem embalado sendo preservada toda a qualidade oferecida pelo fabricante ou seja sem defeitos ou quebradura."
eletronicos,1,104.9,17.66,5,Excelente.,"Recomendo a todos a compra de produtos na lannister, minha compra foi entregue a contento e no prazo."
esporte_lazer,1,99.98,11.72,5,Ótimo produto!,"Ótimo produto, entrega muito rápida!"
esporte_lazer,1,39.5,19.32,5,Recomendo,Muito bom a entrega. Site de confiança !!!
informatica_acessorios,1,43.89,15.41,5,Recomendo,"Apesar do frete caríssimo, foi tudo bem!"
informatica_acessorios,1,43.89,18.41,4,Recomendo.,"Entrega dentro do prazo, produto atendeu minhas expectativas. Recomendo."
bebes,1,401.7,50.89,5,Mto lindo,"Boa qualidade,tdo mto bem feito embalado
Delicado e fora q o preço super compensa
Para a quantidade de coisas e material .."
utilidades_domesticas,1,135.0,63.2,5,ótimo,"O PRODUTO FOI ENTREGUE ANTES DO PRAZO LIMITE, ESTOU SATISFEITA. "
automotivo,1,78.9,13.91,5,Otimo,Muito bom o atendimento .excelentes 
eletronicos,1,19.9,15.23,5,Recomendo,Entrega antes do prazo previsto.
eletronicos,1,19.9,15.23,5,muito rápido e bom,Fiquei satisfeita
cama_mesa_banho,1,26.0,7.02,5,Falto Intem na entrega,"Boa tarde,
só foi entregue 1 produto, falto a Kit Colcha Patchwork Bouti Inter Home Solteiro Rozac.
Espero entregue, pois já foi pago."
cama_mesa_banho,3,26.0,7.02,5,Falto Intem na entrega,"Boa tarde,
só foi entregue 1 produto, falto a Kit Colcha Patchwork Bouti Inter Home Solteiro Rozac.
Espero entregue, pois já foi pago."
cama_mesa_banho,2,99.99,35.12,5,Falto Intem na entrega,"Boa tarde,
só foi entregue 1 produto, falto a Kit Colcha Patchwork Bouti Inter Home Solteiro Rozac.
Espero entregue, pois já foi pago."
moveis_decoracao,1,15.9,19.32,5,Super recomendo,entrega no prazo
moveis_decoracao,2,15.9,19.32,5,Super recomendo,entrega no prazo
beleza_saude,1,28.99,18.3,4,Recomendo,"Recebi o produto corretamente, mas não pude avaliar sua eficácia."
automotivo,1,383.5,19.82,4,Ótimo produto ,Gostei do que comprei e ficou muito legal na moto
informatica_acessorios,1,30.0,19.32,1,Não recebi nada,"A lannister me pergunta insistentemente se recebi, não, não recebi nada ainda. Devo aguardar? Preciso de um posicionamento da lannister."
construcao_ferramentas_jardim,1,152.4,23.65,5,Produto entregue no prazo,"Entrega rapida, e produto em perfeito estado."
informatica_acessorios,1,75.9,22.24,5,recomendo,Produto entregue no prazo combinado
informatica_acessorios,1,75.9,8.52,5,Tudo OK,"Além do bom preço que a loja oferece, o produto chegou antes do prazo estipulado.

Recomendo!"
brinquedos,1,725.0,51.83,5,Muito bom,Fui muito bem atendida estou satisfeita 
eletrodomesticos_2,1,1148.0,107.43,5,Super recomendo!,"Ótimo produto, veio perfeitamente embalado, atende todas necessidades que precisávamos. Loja muito atenciosa."
perfumaria,1,249.9,20.94,1,excelente,Profissionalismo
brinquedos,1,275.0,14.83,5,Terceirizada perfeita,"Comparando com outras compras na plataforma stark, a loja ?targaryen? foi a mais rápida e eficiente na entrega. "
brinquedos,1,58.0,8.75,5,Super recomendo,O produto chegou antes do prazo estabelecido . 
cama_mesa_banho,3,55.0,13.99,4,avaliaçao,vieram os tres conjuntos de lencois com dias de diferença
cama_mesa_banho,1,51.9,14.0,4,avaliaçao,vieram os tres conjuntos de lencois com dias de diferença
cama_mesa_banho,2,55.0,14.0,4,avaliaçao,vieram os tres conjuntos de lencois com dias de diferença
cama_mesa_banho,1,111.9,23.58,1,Produto errado ,"Comprei um tapete marrom redondo recebi um azul retangular, produto de boa qualidade porém errado "
cama_mesa_banho,1,111.9,27.51,1,Não gostei,"O produto foi entregue, mas a cor é diferente, é manchado! Parece que jogaram água sanitária. Não é harmônica a cor. "
esporte_lazer,1,190.0,16.43,5,RECOMENDO,CHEGOU NO PRAZO E SEM NENHUMA DISCREPÂNCIA.
automotivo,1,40.0,9.03,5,Repeti a compra,"Comprei um organizador de porta malas para teste. Gostei muito do produto. Muito prático, dobrável e ajusta perfeitamente ao carrinho de transporte. Chegou antes do prazo."
